River_Width,Indust_Areas,River_Slantness,Area_Type,Bed_soil_Saltness,Flow_Diverters,Length_of_Staritness,No_of_Streams_Mixing,No_of_River_Deep_Bends,Clayey_Soil_Presence,Mo_of_ExtractingPoints,River_Curvature,Sanity_Level,PH_Level,Dissolved_Oxygen,Zinc_Level,Normalized_carbon,Flourides_Presence,Water_Quality
1932.85,1,1.34,1,0.149,1,656.5,26,1,173.5014,14,50.98,8.62,8.6,13.7,4,2,1,1
2829.16,0,2.92,0,0.0364,0,1401.55,14,0,3.0758,1,6.73,0.05,6.6,15.8,0.3,1,0,0
183.67,2,0.92,2,0.4671,2,386.02,47,2,284.9488,19,140.59,23.03,5.7,11.3,5,3,1,2
2452.3,0,2.94,0,0.0416,0,1730.32,12,0,21.098,5,3.78,4.97,7.4,15.4,1.1,1,0,0
2951.53,0,3.78,0,0.041,0,1647.86,16,0,67.0947,5,15.3,3.43,7.2,14.8,1.2,1,0,0
672.79,2,0.16,2,0.476,2,90.59,47,2,242.892,20,242.75,14.4,5,11.9,5.3,3,1,2
1826.66,1,1.3,1,0.1718,1,789.69,34,1,121.228,14,97.12,7.98,8.9,12.6,3.2,2,1,1
443.03,2,0.39,2,0.3528,2,326.49,36,2,235.1675,21,149.58,20.15,5.1,10.4,5,3,1,2
1050.74,1,2.27,1,0.0777,1,800.29,29,1,116.5048,12,29.59,6.01,8.8,13.2,2.3,2,1,1
285.38,2,0.63,2,0.2801,2,111.2,37,2,236.9193,20,199.04,11.49,6.3,10.3,5.3,3,1,2
1408.25,1,1.52,1,0.1238,1,974.65,24,1,88.4121,9,43.66,5.18,7.7,13.8,3.1,2,1,1
186.87,2,0.98,2,0.2859,2,270.07,47,2,274.0938,18,153.23,27.98,5.4,10.4,5.2,3,1,2
2151.84,0,3.4,0,0.0446,0,1482.39,1,0,11.6527,0,4.83,3.24,6.5,15.9,0.8,0,0,0
1242.59,1,1.9,1,0.0877,1,738.56,27,1,195.411,15,21.77,5.25,7.6,12.4,3.6,2,1,1
731.09,2,0.21,2,0.497,2,122.95,49,2,290.2698,19,198.44,26.68,5.8,11.8,4.4,3,1,2
1978.73,1,1.11,1,0.1863,1,657.48,33,1,82.4063,13,124.27,6.03,8,12.5,3.9,2,1,1
2244.05,0,3.19,0,0.0078,0,1521.63,6,0,37.9959,4,11.59,3.45,6.7,15.8,0.3,0,0,0
1208.51,1,1.31,1,0.0929,1,655.42,27,1,174.7107,11,42.94,6.37,8.1,13.9,2.8,2,1,1
1028.22,1,1.12,1,0.2217,1,805.24,28,1,109.121,9,78.6,5.47,8.1,12.9,2.3,2,1,1
932.2,2,0,2,0.2883,2,62.66,47,2,238.4392,17,149.22,16.57,5.8,10.4,4.8,3,1,2
950.21,2,0.19,2,0.3898,2,155.62,42,2,224.3581,18,161.68,16.26,6.1,11.6,6,3,1,2
1903.35,1,2.03,1,0.0597,1,718.69,30,1,129.7557,9,107.78,6.9,7.8,12.4,2.1,2,1,1
281.69,2,0.21,2,0.2618,2,433.92,48,2,269.4104,17,249.93,15.62,6.3,10.4,5.8,3,1,2
1699.82,1,2.38,1,0.0828,1,882.32,33,1,165.5202,15,80.88,5.11,7.6,14,3.7,2,1,1
1963.1,1,1.43,1,0.2371,1,504.63,23,1,83.4826,12,83.37,6.19,7.9,13.5,2.6,2,1,1
2689.62,0,3.71,0,0.0161,0,1799.07,5,0,48.6126,2,12.97,4.82,6.9,14.2,0.2,0,0,0
297.55,2,0.11,2,0.3735,2,228.81,39,2,286.7466,16,175.96,13.94,6.1,11.7,4.9,3,1,2
1830.78,1,1.97,1,0.058,1,873.86,31,1,190.075,13,38.92,5.98,8.5,13.9,3,2,1,1
1846.52,1,1.51,1,0.0696,1,992.95,25,1,146.6225,12,89.95,6.63,7.8,12.6,3.4,2,1,1
237.42,2,0.43,2,0.4436,2,58.42,48,2,213.6037,18,228.05,22.74,5.7,11.9,5.8,3,1,2
2696.47,0,3.35,0,0.0204,0,1378.99,20,0,27.5203,3,19.7,1.76,6.8,15.8,0.5,1,0,0
2039.84,0,3.57,0,0.0177,0,1551.67,11,0,45.596,3,17.08,4.46,7,15.7,0.6,1,0,0
1759.49,1,2.19,1,0.1102,1,749.06,21,1,188.0805,9,28.41,6.1,8.8,12.8,3,2,1,1
1394.35,1,1.94,1,0.1987,1,578.73,21,1,86.0939,9,92.34,8.39,8.9,12.5,3.1,2,1,1
484.62,2,0.82,2,0.4823,2,232.14,36,2,255.7933,16,152.23,14.35,5.7,11.8,5.9,3,1,2
1237.69,1,1.8,1,0.1712,1,714.94,30,1,108.1025,15,60.05,8.32,7.6,12.9,3.1,2,1,1
325.14,2,0.59,2,0.3815,2,152.62,39,2,292.4492,17,245.2,25.47,5.4,11.4,4.7,3,1,2
2503.47,0,3.16,0,0.049,0,1045.05,14,0,44.7444,1,0.93,0.89,7,14.9,0,1,0,0
369.86,2,0.8,2,0.3873,2,368.8,42,2,251.8629,20,236.68,9.72,5.1,11.6,5.7,3,1,2
389.64,2,0.04,2,0.4405,2,305.4,46,2,243.6866,17,142.5,9.23,5.8,10.3,5.1,3,1,2
2585.32,0,3.61,0,0.0061,0,1583.21,6,0,25.2714,6,3.74,3.95,7.1,14.1,0.8,1,0,0
1260.66,1,1.7,1,0.1998,1,527.3,35,1,114.9294,11,106.2,6.07,8.4,12.9,2.5,2,1,1
994.23,2,0.57,2,0.3012,2,102.12,43,2,203.9731,20,135.94,28.17,5.8,10.8,5.3,3,1,2
2239.04,0,3.27,0,0.0427,0,1940.52,1,0,64.4995,5,17.48,2.77,7.4,15.3,1.5,0,0,0
2219.89,0,3.2,0,0.0017,0,1155.11,4,0,18.0909,7,5.54,2.82,7.4,15.8,0.7,0,0,0
813.95,2,0.8,2,0.4095,2,355.14,49,2,273.5651,16,142.66,20.45,5.3,10.2,5,3,1,2
2365.14,0,2.85,0,0.0402,0,1752.56,9,0,2.0546,1,2.43,2.1,6.6,15.5,1.1,0,0,0
1025.58,1,1.58,1,0.0805,1,997.87,26,1,198.9116,13,47.67,7.19,8,14,3.2,2,1,1
927.29,2,0.46,2,0.3765,2,323.42,46,2,259.6639,21,241.18,21.36,6.2,11.4,5.1,3,1,2
659.46,2,0.86,2,0.3066,2,11.65,38,2,220.6397,18,213.62,16.4,5.5,11.3,4.1,3,1,2
802.89,2,0.94,2,0.4258,2,459.7,45,2,210.3244,16,202.55,22.3,6,10.5,5.7,3,1,2
2445.56,0,3,0,0.0307,0,1872.04,6,0,20.7419,6,6.85,2.8,6.8,14.8,0.5,1,0,0
2201.72,0,2.52,0,0.0371,0,1693.06,4,0,4.8903,2,0.18,3.56,7,15.2,0.5,0,0,0
2216.73,0,3.06,0,0.0422,0,1574.05,11,0,40.0855,6,10.14,3.98,7.1,15.2,0.8,0,0,0
1729.43,1,1.14,1,0.146,1,575.31,24,1,199.1039,12,81.42,8.56,8.5,13.8,3.2,2,1,1
786.66,2,0.63,2,0.4916,2,444.53,41,2,251.6445,18,152.34,18.21,5.9,11.7,4.2,3,1,2
341.15,2,0.8,2,0.478,2,447.85,38,2,285.9984,19,237.97,22.99,5.2,10.3,5.8,3,1,2
529.93,2,0.93,2,0.4813,2,338.99,40,2,239.3208,17,136.77,15.75,5.3,10.3,4.8,3,1,2
2656.27,0,3.08,0,0.0368,0,1020.5,0,0,36.235,4,12.12,0.43,6.9,15.9,0.3,1,0,0
1566.08,1,2.06,1,0.2376,1,517.13,27,1,154.2542,12,45.89,5.32,8.8,13.7,4,2,1,1
803.21,2,0.42,2,0.302,2,163.21,44,2,272.287,17,149.93,18.34,6,10.7,5.5,3,1,2
1751.17,1,2.09,1,0.2287,1,658.94,25,1,82.0772,14,71.81,7.68,8.6,12.9,3.3,2,1,1
503.92,2,0.82,2,0.4656,2,116.84,46,2,244.4694,19,248.09,12.37,5.9,11.6,4.7,3,1,2
2532.09,0,2.64,0,0.0362,0,1883.53,14,0,34.9922,0,1.62,3.44,7,14.1,0.1,0,0,0
1763.13,1,1.3,1,0.1208,1,987.71,27,1,161.695,14,93.17,8.26,7.8,12.7,3.3,2,1,1
1778.4,1,1.7,1,0.1343,1,565.97,31,1,156.0353,13,102.64,8.18,8.9,13.4,3.2,2,1,1
1528.18,1,1.15,1,0.171,1,739.07,26,1,125.6768,9,37.57,8.31,8.6,13.9,3,2,1,1
2922.68,0,3.83,0,0.0046,0,1472.89,5,0,50.9176,2,9.7,1.59,7.2,14,1.4,0,0,0
109.34,2,0.31,2,0.2662,2,37.56,42,2,281.9829,16,172.34,24.45,5,11.2,6.1,3,1,2
968.22,2,0.37,2,0.3062,2,216.13,46,2,218.9775,17,134.11,29.27,5.5,11.9,6.1,3,1,2
2929.55,0,3.1,0,0.0422,0,1118.04,18,0,68.8744,2,3.78,2.92,6.7,15.3,1.2,1,0,0
729.82,2,0.89,2,0.4682,2,409.21,38,2,241.4757,17,217.06,12.72,5.2,10.8,4.8,3,1,2
2715.55,0,3.84,0,0.0006,0,1605.69,2,0,5.4001,7,15.21,4.12,6.5,15.8,0.4,0,0,0
2678.01,0,2.64,0,0.043,0,1745.5,20,0,39.6806,1,18.6,0.39,7.1,15.4,0.1,1,0,0
1329.87,1,1.11,1,0.2319,1,761.92,33,1,184.3558,13,40.9,8.91,8.2,12.5,3,2,1,1
2621.39,0,3.4,0,0.0321,0,1918.27,11,0,62.6682,7,14.2,4.37,7.4,14,1.7,1,0,0
862.77,2,0.22,2,0.4507,2,342.81,45,2,220.6359,18,191.6,17.75,6,11.2,5.6,3,1,2
1353.3,1,2.38,1,0.2245,1,681.76,29,1,116.2516,12,37.7,5.82,7.8,12.9,3.4,2,1,1
2027.45,0,3.45,0,0.0461,0,1981.03,17,0,23.1172,1,7.36,1.12,7.5,14.7,1.5,0,0,0
2120.07,0,2.75,0,0.0259,0,1448.91,15,0,50.484,7,19.97,4.84,7.1,14.2,2,0,0,0
2449.38,0,2.92,0,0.0335,0,1367.42,14,0,29.0924,2,0.24,3.02,6.8,14.7,1.6,0,0,0
1873.2,1,1.21,1,0.1088,1,793.07,31,1,160.0024,10,108.73,8.16,8,13.2,2.8,2,1,1
1354.16,1,1.28,1,0.1825,1,848.59,21,1,167.5108,11,72.01,5.77,7.8,12.9,2.3,2,1,1
1244.15,1,1.33,1,0.0695,1,970.79,29,1,113.9034,14,29.55,8.11,8,14,3.3,2,1,1
735.43,2,0.81,2,0.2659,2,13.51,44,2,211.8023,19,226.05,22.77,6.4,10.5,5.2,3,1,2
729.94,2,0.9,2,0.2995,2,69.36,36,2,250.0452,19,164.51,19.2,6.2,11.9,5.1,3,1,2
2644.38,0,3.69,0,0.0004,0,1209.76,4,0,22.0836,8,15.88,4.6,7.1,15.1,0.4,1,0,0
544.67,2,0.31,2,0.2914,2,242.23,36,2,231.5495,16,243.67,27.74,5.4,10.3,4.7,3,1,2
1831.07,1,1.2,1,0.2,1,894.58,29,1,199.0537,13,38.99,5.75,7.8,12.5,3.1,2,1,1
1685.75,1,1.58,1,0.0562,1,560.89,25,1,140.8697,10,21.1,8.32,7.8,12.5,2.2,2,1,1
2697.46,0,3.11,0,0.0441,0,1169.86,7,0,39.413,7,6.3,1.9,7,15.9,1.5,1,0,0
439.98,2,0.75,2,0.3439,2,457.34,45,2,259.0301,19,140.88,28.65,5.6,10.9,5.3,3,1,2
661.43,2,0.14,2,0.4142,2,495.82,44,2,223.3601,20,201.96,29.64,5.9,10.5,5.5,3,1,2
2550.51,0,3.41,0,0.0261,0,1876.95,1,0,73.5042,4,3.46,2.51,7.3,16,0.8,1,0,0
2577.34,0,3.02,0,0.0163,0,1198.2,15,0,39.4023,3,7.25,4.71,6.7,14.7,1.2,1,0,0
1388.36,1,1.97,1,0.2084,1,508.26,22,1,179.837,13,42.82,7.7,8.8,12.7,2.9,2,1,1
2993.99,0,3.97,0,0.0349,0,1886.2,4,0,8.8389,5,3.4,0.3,7.4,14.1,0.7,1,0,0
2534.49,0,3.17,0,0.0123,0,1259.75,9,0,5.0054,0,13.91,0.46,6.7,16,1.4,0,0,0
2594.31,0,2.56,0,0.0162,0,1002.75,10,0,20.0428,1,10.5,2.25,6.9,14.9,1.8,1,0,0
905,2,0.33,2,0.308,2,158.5,49,2,295.4542,16,193.82,29.32,5.5,10.1,5.1,3,1,2
2090.62,0,3.03,0,0.0083,0,1148.13,16,0,67.6942,8,15.34,0.6,7.2,15.7,0.1,0,0,0
1771.91,1,1.85,1,0.1414,1,975.94,25,1,117.8815,9,78.34,8.49,7.7,13.6,3.3,2,1,1
2624.39,0,2.55,0,0.0405,0,1679.5,6,0,72.9677,5,18.29,1.26,6.7,14.4,1,0,0,0
389.46,2,0.33,2,0.3331,2,403.5,38,2,248.1706,18,149.28,28.49,5,10.9,4.6,3,1,2
505.94,2,0.4,2,0.277,2,194.61,40,2,273.6619,19,163.49,26.28,5.6,10.5,5.7,3,1,2
88.79,2,0.01,2,0.3887,2,390.22,44,2,288.221,18,172.05,22.94,5.2,11.6,5.6,3,1,2
2661.76,0,4,0,0.0142,0,1859.08,11,0,37.2112,3,11.56,1.09,6.7,14.3,0.1,0,0,0
2114.45,0,3.04,0,0.0373,0,1136.71,1,0,61.9423,0,10.77,3.32,7.1,15.9,1.9,0,0,0
2655.69,0,2.85,0,0.0276,0,1732.19,3,0,4.077,8,6.46,4.46,6.6,15.8,0.6,0,0,0
2804.91,0,3.14,0,0.0412,0,1649.36,1,0,72.4581,7,17.52,1.53,6.8,14.6,0.6,0,0,0
2569.7,0,3.45,0,0.0456,0,1358.84,15,0,29.8657,0,7.39,1.9,6.7,15.7,1.5,0,0,0
2717.57,0,3.71,0,0.0012,0,1750.22,16,0,43.5283,0,4.58,0.11,7.2,15.8,0.4,0,0,0
802.85,2,0.71,2,0.2625,2,194.77,43,2,210.4488,18,140.89,13.8,5.3,11.3,5.6,3,1,2
2432.7,0,3.13,0,0.0281,0,1576.37,1,0,38.7064,1,19.31,2.85,6.8,14.3,0.3,0,0,0
1315.56,1,1.72,1,0.1916,1,604.66,22,1,129.8697,13,87.48,6.45,8.3,12.2,2.5,2,1,1
1328.1,1,1.29,1,0.2265,1,666.17,34,1,116.3961,13,52.23,6.36,8.8,13.5,3.8,2,1,1
1322.18,1,1.04,1,0.1008,1,825.22,25,1,109.5094,9,34.59,8.11,7.7,12.5,3.9,2,1,1
26.36,2,0.52,2,0.3623,2,272.84,50,2,205.4306,21,140.74,22.74,6,11.9,4.3,3,1,2
2015.13,0,2.91,0,0.0308,0,1614.35,3,0,30.7298,8,19.33,1.9,7.4,14.5,1.4,0,0,0
2572.06,0,3.25,0,0.0133,0,1123.75,3,0,10.8055,5,13.28,2.65,7.1,15.3,1.9,1,0,0
2794.54,0,3.18,0,0.0313,0,1389.16,19,0,18.687,8,4.92,3.71,6.5,15.2,0.2,0,0,0
994.98,2,0.33,2,0.4245,2,147.87,49,2,297.4756,20,164.6,17.13,6.4,11.1,4.8,3,1,2
763.11,2,0.75,2,0.3022,2,20.58,36,2,279.424,16,170.75,27.18,5.9,11.8,5.9,3,1,2
2648.05,0,2.75,0,0.0287,0,1672.8,16,0,41.8736,5,15.89,3.05,7.2,15.1,0.1,1,0,0
132.38,2,0.1,2,0.4386,2,189.59,36,2,289.6155,19,174.43,10.15,5.9,11.4,5.1,3,1,2
2618.21,0,3.24,0,0.0302,0,1313.55,12,0,36.1783,3,5.18,3.05,6.7,15.7,0.2,1,0,0
2347.99,0,3.94,0,0.0358,0,1603.47,15,0,39.1635,1,4.12,3.04,7.4,15.8,0.1,1,0,0
346.75,2,0.97,2,0.4342,2,383.27,49,2,208.7705,16,227.85,14.37,5.8,11.4,4.4,3,1,2
2097.7,0,3.95,0,0.0192,0,1178.22,17,0,22.3463,8,1.13,4.67,7.1,15.7,1.6,1,0,0
1581.48,1,1.2,1,0.2399,1,892.68,22,1,175.2697,9,67.99,7.92,8.9,12.6,2.9,2,1,1
1617.88,1,2.06,1,0.117,1,565.3,33,1,79.1455,11,68.13,8.31,8.8,13.4,2.7,2,1,1
1706.43,1,2.25,1,0.0753,1,861.15,23,1,91.9381,14,24.83,7.86,7.9,12.9,3.9,2,1,1
1504.42,1,1.48,1,0.22,1,803.93,22,1,84.8778,15,41.13,6.61,8.6,13.5,3.8,2,1,1
1904.21,1,2.02,1,0.1829,1,580.86,33,1,172.8831,11,79.41,8.86,7.9,12.3,3.4,2,1,1
1542.44,1,1.97,1,0.0703,1,706.66,31,1,174.309,15,66.84,6.61,8.3,13.5,2.8,2,1,1
413.77,2,0.81,2,0.2977,2,11.99,47,2,268.0829,21,246.05,15.35,6.4,11.4,5.1,3,1,2
2089.4,0,3.08,0,0.0347,0,1115.2,5,0,48.155,7,14.15,1.9,6.7,14.4,1,1,0,0
1862.55,1,1.72,1,0.0589,1,681.82,35,1,121.0673,14,57.13,8.81,8.3,13.9,3.5,2,1,1
2610.97,0,3.88,0,0.0499,0,1011.32,17,0,37.7763,6,1.94,2.56,6.7,14,1.3,1,0,0
238.16,2,0.11,2,0.3968,2,64.97,45,2,271.3638,17,144.95,27.94,5.6,10.8,5.2,3,1,2
1706.5,1,1.96,1,0.092,1,839.05,31,1,125.8035,14,51.22,8.6,7.6,13.7,2.8,2,1,1
2249.37,0,2.83,0,0.0436,0,1216.55,7,0,38.5675,3,18.24,4.28,7.4,15.6,0.4,1,0,0
1991.61,1,1.45,1,0.2336,1,934.81,30,1,153.5174,12,101.23,7.17,8.4,12.7,3.5,2,1,1
1778.13,1,2.22,1,0.1239,1,707.05,35,1,190.878,15,79.71,7.33,8,12.4,2.6,2,1,1
1780.23,1,1.37,1,0.0608,1,606.22,27,1,107.3889,11,64.08,7.71,8.2,13.8,3.2,2,1,1
886.52,2,0.95,2,0.2521,2,374.99,41,2,228.7301,18,134.27,17.23,5.4,10.7,4.7,3,1,2
2372.21,0,3.11,0,0.0456,0,1816.81,7,0,61.4395,0,3.46,3.7,6.6,15.5,1.7,1,0,0
1199.77,1,1.15,1,0.1641,1,530.83,33,1,156.3708,14,89.69,5.18,7.8,13.2,3.8,2,1,1
2282.4,0,2.86,0,0.0156,0,1944.37,16,0,5.2212,7,2.46,1.06,7,14.9,1.8,1,0,0
988.68,2,0.38,2,0.4652,2,453.21,47,2,277.323,18,141.27,24.39,6,10.3,5,3,1,2
1428.92,1,1.78,1,0.2443,1,827.09,32,1,109.4872,11,94.71,5.59,8.6,12.2,2.5,2,1,1
155.31,2,0.57,2,0.4942,2,423.78,38,2,224.8456,16,180.73,12.73,6.1,11.6,5.3,3,1,2
1683.21,1,2.26,1,0.0591,1,650.58,26,1,199.8627,15,42.91,8.7,8.5,13.1,3.1,2,1,1
1216.14,1,2.07,1,0.1534,1,926.73,27,1,135.5622,13,28.53,5.11,8.7,13.9,3.4,2,1,1
977.45,2,0.25,2,0.294,2,328.32,42,2,286.2668,18,132.64,27.47,5.4,11.4,5.9,3,1,2
2664.13,0,2.95,0,0.0005,0,1386.23,1,0,64.5409,2,9.05,0.33,7.1,15.2,1.5,1,0,0
1385.05,1,1.36,1,0.2129,1,523.18,30,1,152.9543,9,73,8.75,8.4,14,3.5,2,1,1
198.57,2,0.65,2,0.368,2,94.14,38,2,271.632,17,216.57,27.92,5.9,11.7,5.2,3,1,2
2992.35,0,3.06,0,0.0038,0,1997.91,3,0,44.5147,8,1.89,4.82,7.4,14.5,1.4,1,0,0
1739.23,1,1.02,1,0.0963,1,802.69,32,1,152.6145,15,88.54,8.85,7.7,13.2,2.4,2,1,1
2634.73,0,2.71,0,0.0459,0,1301.64,18,0,29.2678,0,7.29,2.43,7.3,15.2,1.5,0,0,0
2551.2,0,2.76,0,0.0339,0,1513.36,15,0,48.4609,2,19.12,4.27,6.9,14,1.9,1,0,0
521.57,2,0.53,2,0.4646,2,281.23,40,2,242.1177,19,241.38,10.76,5.5,11.3,5,3,1,2
2507.7,0,2.54,0,0.0023,0,1027.33,6,0,44.3218,6,13.12,4.6,7.2,14.6,0.3,0,0,0
2251.34,0,3.62,0,0.0437,0,1281.9,15,0,21.9192,3,19.68,0.4,6.7,14.7,1,0,0,0
2995.84,0,3.7,0,0.0119,0,1117.73,1,0,53.0299,7,7.72,4.18,7.3,15.5,1.4,0,0,0
1003.42,1,1.89,1,0.1887,1,588.07,23,1,102.389,12,115.82,8.76,7.7,12.1,3.9,2,1,1
547.86,2,0.47,2,0.2933,2,376.04,40,2,278.2618,16,134.54,13.19,5.4,11.9,6.1,3,1,2
417.63,2,0.51,2,0.3602,2,122.13,50,2,215.5441,19,194.84,25.67,5.4,12,4.5,3,1,2
1852.1,1,2.01,1,0.1098,1,890.4,30,1,104.6338,14,114.84,5.95,7.9,13.7,3.2,2,1,1
1539.64,1,1.68,1,0.2234,1,814.45,30,1,160.8018,11,58.65,8.31,8.8,13.8,2.1,2,1,1
2912.38,0,3.39,0,0.0207,0,1266.07,17,0,22.2345,3,1.99,4.6,6.9,14.8,0.7,0,0,0
2264.37,0,3.82,0,0.0328,0,1399.06,0,0,53.1989,7,1.8,1.03,7.3,15,1.6,1,0,0
134.58,2,0.04,2,0.4546,2,212.2,49,2,263.5958,17,232.08,18.21,5.8,11.3,5.9,3,1,2
2459.26,0,3.4,0,0.0431,0,1741.67,2,0,49.4578,6,0.35,3.02,7.1,14.3,0.7,1,0,0
2359.67,0,2.84,0,0.022,0,1838.4,20,0,64.947,3,15.09,1.54,7,14.5,0.2,1,0,0
1269.12,1,1.98,1,0.1932,1,915.99,29,1,82.6881,13,91.33,5.92,8.6,13.1,3.3,2,1,1
2341.69,0,3.87,0,0.0172,0,1075.46,3,0,47.4162,5,6.33,4.33,6.9,16,1,1,0,0
1740.9,1,2.4,1,0.2154,1,605.92,32,1,165.9039,15,109.37,7.63,8.1,12.9,2.9,2,1,1
675.7,2,0.57,2,0.4847,2,85.88,41,2,221.22,18,236.19,26.61,6.2,11.7,4.3,3,1,2
1383.66,1,1.23,1,0.1075,1,822.29,26,1,125.4954,14,67.81,6.79,8.3,13.2,3.4,2,1,1
1111.09,1,1.27,1,0.14,1,744.13,27,1,78.2932,15,60.34,5.17,7.6,13.9,3.3,2,1,1
478.9,2,0.25,2,0.3604,2,191.21,37,2,221.6364,18,147.51,29.47,6.1,11.8,4.9,3,1,2
791.33,2,0.36,2,0.3977,2,373.76,49,2,247.4249,16,224.44,19.74,5.4,11.7,4.8,3,1,2
2038.59,0,3.68,0,0.019,0,1704.26,11,0,36.3232,2,4.48,1.36,6.6,15.2,0.3,1,0,0
2004.54,0,3.95,0,0.0091,0,1823.68,7,0,59.5742,2,5.42,2.59,6.8,15,0.2,1,0,0
2123.25,0,2.96,0,0.0118,0,1766.37,14,0,70.0131,4,9,3.43,7,15.8,1.4,0,0,0
1416.72,1,1.05,1,0.1385,1,680.31,32,1,174.5879,15,106.39,7.56,8.5,12.7,3.8,2,1,1
2920.84,0,2.53,0,0.0431,0,1024.15,4,0,37.8296,0,8.97,1.29,6.9,15,0.5,1,0,0
1600.89,1,1.8,1,0.2003,1,966.56,30,1,120.308,9,102.95,6.74,8.9,13.6,3,2,1,1
1070.54,1,1.94,1,0.1824,1,836.33,21,1,171.1057,9,123.54,7.75,7.9,12.2,3.2,2,1,1
951.71,2,0.66,2,0.3191,2,88.45,38,2,299.1968,21,158.16,18.19,5.3,11.6,4.8,3,1,2
1071.29,1,1.99,1,0.2392,1,606.56,31,1,91.7433,12,38.33,5.66,8.6,13.8,3.4,2,1,1
2950.24,0,3.5,0,0.021,0,1263.76,19,0,27.8645,5,14.78,3.8,6.7,14,1.6,1,0,0
1011.13,1,1.99,1,0.1433,1,650.57,28,1,151.4161,10,83.57,8.43,8.2,12.2,3.5,2,1,1
1752.63,1,1.39,1,0.0551,1,807.11,25,1,113.3674,9,54.25,8.13,7.9,12.3,3.2,2,1,1
371.5,2,0.77,2,0.4938,2,206.25,43,2,214.5168,19,145.94,13.2,5.8,10.1,5.4,3,1,2
1649.87,1,1.88,1,0.0567,1,862.65,33,1,106.0625,15,128.5,5.84,8.3,13.7,2.4,2,1,1
2931.1,0,3.13,0,0.0265,0,1470.6,2,0,57.9021,8,9.82,1.47,6.8,14.4,1.2,0,0,0
616.21,2,0.5,2,0.4207,2,231.03,47,2,241.2265,19,164.87,10.51,6.4,11.7,4.5,3,1,2
567.91,2,0.91,2,0.3413,2,455.91,42,2,218.2395,16,207.35,17.16,6.2,11.2,5.9,3,1,2
2844.48,0,2.76,0,0.0419,0,1760.82,1,0,67.9843,5,16.47,4,6.9,15,1,1,0,0
200.57,2,0.87,2,0.2875,2,276.27,49,2,210.4101,21,187.29,28.46,5.5,10.3,5.6,3,1,2
2358.51,0,3.74,0,0.0452,0,1340.41,13,0,37.3878,8,7.87,0.66,7.1,15.5,1.2,0,0,0
2718.41,0,3.22,0,0.0054,0,1389.31,15,0,32.492,3,10.17,4.7,6.9,14.7,0,1,0,0
1987.71,1,1.55,1,0.1744,1,952.24,34,1,186.2815,12,32.46,6.27,8.9,13,2.9,2,1,1
63.05,2,0.12,2,0.2574,2,476.03,43,2,235.1223,18,188.23,9.95,5.8,11.9,5,3,1,2
1127.31,1,1.41,1,0.1972,1,670.73,32,1,148.1575,10,69.17,7.59,8,13.7,3.1,2,1,1
1167.43,1,1.4,1,0.1712,1,871.39,22,1,163.6709,13,105.27,7.06,7.7,14,3.1,2,1,1
1326.83,1,1.14,1,0.1423,1,692.21,34,1,171.0157,15,95.94,7.06,8.2,12.9,3.3,2,1,1
325.93,2,0.43,2,0.402,2,162.91,45,2,239.8971,16,198.57,17.73,5.8,10.2,5,3,1,2
698.24,2,0.42,2,0.3057,2,138.09,45,2,223.719,21,177.87,18.16,6.2,10.5,5.7,3,1,2
2446.93,0,3.11,0,0.0109,0,1450.2,18,0,17.1232,3,16.92,0.85,6.7,15.2,0.7,0,0,0
929.21,2,0.97,2,0.3355,2,244.04,39,2,259.0572,19,181.53,17.8,6.2,10.7,4.4,3,1,2
854.21,2,0.09,2,0.3167,2,44.6,40,2,251.1876,18,185.85,27.58,5.2,11.9,4.1,3,1,2
2177.98,0,3.17,0,0.0017,0,1881.77,1,0,52.6993,1,10.9,4.06,6.9,14.5,1.8,0,0,0
311.95,2,0.01,2,0.3556,2,254.7,37,2,285.8771,20,150.75,16.34,5.8,11.7,6,3,1,2
2269.92,0,2.9,0,0.0444,0,1929.67,1,0,3.4544,4,8.42,4.26,7.1,15,1.6,0,0,0
2064.75,0,3.3,0,0.0333,0,1524.54,9,0,37.1756,7,12.14,0.83,7.1,14.8,1.7,0,0,0
542.37,2,0.23,2,0.3011,2,316.34,45,2,252.2086,18,219.46,25.76,5.4,11.1,4.1,3,1,2
609.73,2,0.94,2,0.3246,2,338.14,41,2,255.2525,16,233.43,26.23,6.1,11.3,5.3,3,1,2
1031.87,1,1.5,1,0.0906,1,910.63,34,1,144.5329,14,97.05,6.2,8.4,13.2,3.3,2,1,1
2326.75,0,3.54,0,0.0063,0,1066.8,2,0,9.6523,7,3.04,3.58,7.1,14.9,0.2,1,0,0
1146.59,1,1.9,1,0.1395,1,828.6,23,1,90.6633,12,32.17,5.06,7.9,13.3,3.8,2,1,1
578.36,2,0.25,2,0.4331,2,486.86,40,2,294.2297,17,146.42,21.54,5.3,10.4,5.7,3,1,2
2928.11,0,2.79,0,0.0496,0,1966.02,15,0,32.3755,2,15.05,4.63,7.2,15.3,1.8,0,0,0
1559.16,1,1.93,1,0.1139,1,673.13,29,1,183.5476,12,41.2,7.54,8.2,13.4,3.5,2,1,1
1954.77,1,1.66,1,0.2498,1,606.58,21,1,186.1534,10,81.07,5.72,8.7,13.9,3.3,2,1,1
2786.74,0,2.73,0,0.0281,0,1729.59,20,0,50.3152,2,0.63,3.66,7.5,16,1.9,0,0,0
